,1,2,3,4,5,6,7,8,9,10,convexo
7732,53.0,52.0,20.0,31.0,33.0,42.0,0.0,0.0,0.0,0.0,0.0
7733,20.0,52.0,53.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7734,4.0,35.0,43.0,53.0,13.0,30.0,3.0,55.0,31.0,0.0,0.0
7735,30.0,53.0,55.0,35.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
7736,55.0,34.0,15.0,53.0,50.0,2.0,31.0,12.0,50.0,20.0,0.0
7737,50.0,55.0,15.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0
7738,3.0,14.0,52.0,1.0,-1.0,45.0,35.0,25.0,0.0,0.0,0.0
7739,3.0,-1.0,52.0,45.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0
7740,30.0,2.0,50.0,11.0,20.0,11.0,24.0,2.0,0.0,0.0,0.0
7741,24.0,2.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7742,43.0,12.0,3.0,15.0,5.0,15.0,45.0,33.0,24.0,0.0,0.0
7743,43.0,45.0,5.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
7744,54.0,43.0,12.0,30.0,2.0,22.0,34.0,0.0,0.0,0.0,0.0
7745,2.0,30.0,54.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7746,30.0,44.0,32.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
7747,44.0,1.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7748,12.0,42.0,33.0,42.0,32.0,22.0,13.0,0.0,0.0,0.0,0.0
7749,12.0,42.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7750,23.0,10.0,-1.0,25.0,3.0,42.0,4.0,3.0,0.0,0.0,0.0
7751,42.0,25.0,4.0,-1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
7752,55.0,1.0,55.0,42.0,14.0,33.0,15.0,51.0,21.0,0.0,0.0
7753,15.0,1.0,51.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7754,41.0,32.0,44.0,32.0,15.0,20.0,42.0,0.0,0.0,0.0,0.0
7755,15.0,20.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7756,43.0,42.0,55.0,21.0,5.0,45.0,-1.0,2.0,10.0,25.0,0.0
7757,55.0,5.0,-1.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0
7758,34.0,51.0,44.0,11.0,3.0,31.0,43.0,2.0,14.0,23.0,0.0
7759,11.0,51.0,44.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
7760,23.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7761,23.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7762,42.0,40.0,11.0,32.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
7763,11.0,40.0,42.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7764,22.0,35.0,51.0,12.0,51.0,12.0,0.0,0.0,0.0,0.0,0.0
7765,12.0,51.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7766,33.0,45.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7767,45.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7768,25.0,44.0,14.0,30.0,11.0,54.0,4.0,15.0,52.0,0.0,0.0
7769,4.0,11.0,30.0,52.0,54.0,25.0,15.0,0.0,0.0,0.0,1.0
7770,13.0,31.0,54.0,14.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
7771,13.0,31.0,51.0,54.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
7772,11.0,-1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7773,-1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7774,-1.0,40.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7775,-1.0,40.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7776,54.0,44.0,31.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7777,4.0,31.0,54.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7778,12.0,4.0,25.0,12.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0
7779,4.0,12.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7780,42.0,14.0,50.0,34.0,1.0,45.0,2.0,0.0,0.0,0.0,0.0
7781,1.0,50.0,45.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
7782,24.0,5.0,21.0,54.0,5.0,13.0,40.0,40.0,0.0,0.0,0.0
7783,54.0,5.0,21.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7784,50.0,13.0,30.0,40.0,35.0,33.0,45.0,0.0,0.0,0.0,0.0
7785,35.0,13.0,30.0,50.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0
7786,11.0,20.0,23.0,33.0,54.0,12.0,-1.0,51.0,0.0,0.0,0.0
7787,-1.0,20.0,51.0,54.0,23.0,12.0,0.0,0.0,0.0,0.0,1.0
7788,2.0,42.0,50.0,-1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
7789,43.0,2.0,-1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7790,10.0,40.0,23.0,53.0,31.0,15.0,34.0,0.0,0.0,0.0,0.0
7791,15.0,10.0,40.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7792,33.0,23.0,40.0,30.0,4.0,41.0,-1.0,45.0,0.0,0.0,0.0
7793,45.0,4.0,-1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7794,43.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7795,43.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7796,15.0,34.0,41.0,50.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
7797,54.0,15.0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7798,51.0,21.0,55.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
7799,21.0,51.0,55.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7800,10.0,11.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7801,10.0,43.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7802,12.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7803,12.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7804,45.0,15.0,51.0,2.0,35.0,3.0,22.0,32.0,2.0,0.0,0.0
7805,2.0,51.0,45.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
7806,41.0,42.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7807,32.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7808,42.0,33.0,21.0,43.0,44.0,14.0,10.0,52.0,0.0,0.0,0.0
7809,14.0,10.0,52.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7810,41.0,32.0,12.0,13.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0
7811,12.0,30.0,41.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0
7812,11.0,23.0,1.0,24.0,54.0,54.0,21.0,0.0,0.0,0.0,0.0
7813,24.0,1.0,21.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7814,4.0,35.0,23.0,14.0,42.0,55.0,4.0,35.0,45.0,23.0,0.0
7815,4.0,42.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7816,25.0,41.0,31.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
7817,1.0,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7818,34.0,21.0,2.0,53.0,43.0,25.0,1.0,51.0,13.0,0.0,0.0
7819,25.0,2.0,1.0,51.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0
7820,21.0,30.0,51.0,2.0,33.0,25.0,50.0,0.0,0.0,0.0,0.0
7821,25.0,2.0,30.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0
7822,55.0,3.0,31.0,25.0,23.0,5.0,25.0,0.0,0.0,0.0,0.0
7823,3.0,31.0,55.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7824,33.0,10.0,44.0,15.0,55.0,14.0,40.0,0.0,0.0,0.0,0.0
7825,15.0,10.0,40.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7826,52.0,11.0,20.0,30.0,54.0,32.0,-1.0,31.0,35.0,55.0,0.0
7827,35.0,-1.0,30.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0
7828,11.0,3.0,22.0,4.0,54.0,30.0,20.0,41.0,12.0,33.0,0.0
7829,4.0,3.0,11.0,20.0,30.0,41.0,54.0,0.0,0.0,0.0,1.0
7830,12.0,25.0,42.0,12.0,10.0,1.0,51.0,0.0,0.0,0.0,0.0
7831,25.0,1.0,10.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7832,32.0,50.0,42.0,1.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0
7833,1.0,50.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7834,-1.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7835,-1.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7836,44.0,-1.0,20.0,1.0,5.0,51.0,0.0,0.0,0.0,0.0,0.0
7837,5.0,-1.0,20.0,51.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0
7838,42.0,34.0,2.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
7839,2.0,42.0,34.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
7840,54.0,5.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7841,54.0,5.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7842,34.0,45.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7843,34.0,52.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7844,33.0,31.0,45.0,43.0,53.0,22.0,25.0,40.0,33.0,22.0,0.0
7845,22.0,40.0,53.0,45.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0
7846,55.0,21.0,21.0,54.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
7847,55.0,21.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7848,11.0,21.0,53.0,42.0,10.0,1.0,14.0,42.0,0.0,0.0,0.0
7849,14.0,1.0,10.0,42.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0
7850,14.0,43.0,45.0,3.0,51.0,3.0,14.0,44.0,50.0,11.0,0.0
7851,51.0,45.0,14.0,3.0,11.0,50.0,0.0,0.0,0.0,0.0,1.0
7852,11.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7853,3.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7854,23.0,15.0,30.0,33.0,53.0,14.0,33.0,2.0,0.0,0.0,0.0
7855,15.0,2.0,30.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7856,33.0,50.0,40.0,12.0,43.0,35.0,21.0,20.0,34.0,30.0,0.0
7857,35.0,12.0,20.0,50.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0
7858,53.0,42.0,43.0,34.0,33.0,15.0,51.0,2.0,12.0,0.0,0.0
7859,15.0,2.0,51.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7860,42.0,23.0,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7861,55.0,23.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7862,23.0,45.0,13.0,52.0,54.0,42.0,4.0,20.0,0.0,0.0,0.0
7863,4.0,20.0,52.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0
7864,51.0,20.0,12.0,12.0,33.0,15.0,54.0,11.0,0.0,0.0,0.0
7865,51.0,54.0,15.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0
7866,21.0,21.0,22.0,52.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0
7867,52.0,12.0,21.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7868,45.0,40.0,55.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
7869,55.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7870,45.0,24.0,54.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7871,13.0,54.0,45.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7872,23.0,44.0,20.0,52.0,34.0,33.0,0.0,0.0,0.0,0.0,0.0
7873,23.0,20.0,52.0,44.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0
7874,40.0,22.0,20.0,5.0,33.0,24.0,3.0,35.0,0.0,0.0,0.0
7875,35.0,5.0,3.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0
7876,23.0,12.0,13.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
7877,10.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7878,1.0,30.0,53.0,44.0,45.0,25.0,31.0,45.0,52.0,4.0,0.0
7879,53.0,45.0,25.0,4.0,1.0,30.0,52.0,0.0,0.0,0.0,1.0
7880,45.0,12.0,41.0,2.0,21.0,-1.0,1.0,20.0,0.0,0.0,0.0
7881,45.0,2.0,-1.0,20.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0
7882,41.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7883,12.0,41.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7884,14.0,33.0,34.0,51.0,-1.0,10.0,41.0,52.0,0.0,0.0,0.0
7885,14.0,-1.0,10.0,51.0,52.0,34.0,0.0,0.0,0.0,0.0,1.0
7886,4.0,15.0,14.0,50.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
7887,15.0,4.0,-1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7888,20.0,13.0,35.0,52.0,31.0,35.0,30.0,22.0,-1.0,0.0,0.0
7889,52.0,35.0,13.0,-1.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0
7890,5.0,53.0,20.0,55.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
7891,5.0,20.0,53.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7892,50.0,30.0,21.0,3.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0
7893,3.0,30.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7894,10.0,52.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7895,35.0,10.0,50.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7896,23.0,10.0,4.0,11.0,25.0,14.0,30.0,0.0,0.0,0.0,0.0
7897,25.0,4.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7898,1.0,22.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7899,1.0,42.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7900,43.0,22.0,55.0,43.0,31.0,55.0,12.0,0.0,0.0,0.0,0.0
7901,55.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7902,35.0,21.0,20.0,20.0,10.0,53.0,43.0,54.0,0.0,0.0,0.0
7903,35.0,10.0,20.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0
7904,15.0,25.0,52.0,10.0,2.0,25.0,31.0,11.0,42.0,0.0,0.0
7905,15.0,2.0,10.0,52.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0
7906,25.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7907,4.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7908,24.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7910,12.0,4.0,32.0,-1.0,50.0,51.0,45.0,55.0,11.0,0.0,0.0
7911,45.0,4.0,-1.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0
7912,55.0,41.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7913,55.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7914,20.0,40.0,14.0,41.0,44.0,55.0,41.0,55.0,30.0,0.0,0.0
7915,55.0,14.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7916,35.0,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7917,35.0,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7918,24.0,20.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7919,44.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7920,4.0,55.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7921,55.0,4.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7922,13.0,34.0,22.0,35.0,51.0,5.0,44.0,0.0,0.0,0.0,0.0
7923,35.0,5.0,13.0,22.0,51.0,44.0,0.0,0.0,0.0,0.0,1.0
7924,1.0,33.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7925,34.0,1.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7926,55.0,5.0,5.0,3.0,54.0,34.0,11.0,35.0,53.0,-1.0,0.0
7927,55.0,5.0,-1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7928,4.0,34.0,5.0,1.0,-1.0,1.0,31.0,5.0,0.0,0.0,0.0
7929,31.0,34.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7930,35.0,3.0,55.0,33.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0
7931,3.0,20.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7932,30.0,35.0,24.0,35.0,54.0,33.0,40.0,0.0,0.0,0.0,0.0
7933,24.0,30.0,40.0,54.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0
7934,3.0,24.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7935,3.0,2.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7936,45.0,53.0,25.0,45.0,43.0,44.0,23.0,43.0,44.0,0.0,0.0
7937,45.0,25.0,23.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7938,10.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7939,21.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7940,23.0,15.0,20.0,-1.0,44.0,32.0,13.0,2.0,33.0,0.0,0.0
7941,44.0,15.0,2.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0
7942,53.0,51.0,53.0,5.0,13.0,35.0,55.0,35.0,15.0,3.0,0.0
7943,55.0,5.0,3.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7944,31.0,54.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7945,54.0,31.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7946,53.0,11.0,3.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
7947,53.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7948,40.0,24.0,54.0,54.0,33.0,44.0,20.0,32.0,33.0,0.0,0.0
7949,54.0,24.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7950,24.0,11.0,51.0,30.0,45.0,4.0,53.0,4.0,0.0,0.0,0.0
7951,45.0,4.0,11.0,30.0,51.0,53.0,0.0,0.0,0.0,0.0,1.0
7952,51.0,23.0,44.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
7953,-1.0,51.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7954,20.0,11.0,34.0,2.0,35.0,23.0,24.0,51.0,10.0,0.0,0.0
7955,35.0,2.0,10.0,20.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0
7956,30.0,12.0,40.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
7957,24.0,12.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7958,51.0,5.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7959,51.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7960,12.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7961,50.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7962,22.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7964,1.0,12.0,10.0,20.0,11.0,14.0,42.0,0.0,0.0,0.0,0.0
7965,14.0,1.0,10.0,20.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0
7966,42.0,51.0,33.0,32.0,2.0,-1.0,30.0,45.0,33.0,0.0,0.0
7967,45.0,2.0,-1.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,41.0,5.0,35.0,44.0,23.0,55.0,0.0,0.0,0.0,0.0,0.0
7969,55.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7970,1.0,53.0,10.0,54.0,22.0,43.0,10.0,53.0,14.0,0.0,0.0
7971,1.0,10.0,53.0,54.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
7972,10.0,15.0,11.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7973,10.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7974,52.0,23.0,-1.0,40.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
7975,52.0,23.0,1.0,-1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0
7976,1.0,53.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7977,53.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7978,22.0,22.0,45.0,10.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
7979,45.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7980,13.0,5.0,12.0,42.0,55.0,13.0,0.0,0.0,0.0,0.0,0.0
7981,55.0,5.0,12.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7982,3.0,45.0,32.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
7983,3.0,10.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7984,41.0,52.0,33.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7985,24.0,1.0,41.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7986,30.0,51.0,2.0,30.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0
7987,2.0,30.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7988,23.0,25.0,22.0,10.0,2.0,55.0,13.0,40.0,45.0,23.0,0.0
7989,2.0,10.0,40.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0
7990,11.0,1.0,33.0,41.0,21.0,2.0,55.0,0.0,0.0,0.0,0.0
7991,41.0,55.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7992,43.0,24.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7993,55.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7994,53.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7995,53.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7996,53.0,51.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7997,53.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7998,51.0,-1.0,11.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7999,-1.0,51.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8000,32.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8001,32.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8002,33.0,24.0,3.0,44.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8003,25.0,3.0,33.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8004,11.0,35.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,35.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8006,45.0,34.0,4.0,45.0,3.0,4.0,12.0,0.0,0.0,0.0,0.0
8007,45.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8008,53.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8009,53.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8010,4.0,22.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8011,54.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8012,10.0,-1.0,32.0,14.0,14.0,51.0,2.0,14.0,0.0,0.0,0.0
8013,51.0,14.0,2.0,-1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
8014,32.0,-1.0,24.0,32.0,43.0,30.0,54.0,31.0,0.0,0.0,0.0
8015,24.0,-1.0,30.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8016,23.0,-1.0,54.0,53.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0
8017,23.0,-1.0,21.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0
8018,34.0,13.0,55.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8019,55.0,4.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8020,34.0,10.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8021,15.0,1.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8022,12.0,44.0,11.0,3.0,50.0,4.0,23.0,20.0,20.0,0.0,0.0
8023,50.0,44.0,4.0,3.0,11.0,20.0,0.0,0.0,0.0,0.0,1.0
8024,3.0,22.0,41.0,22.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8026,5.0,12.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8027,41.0,5.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
